Signal key,Signal label,Time (s),Signal,Baseline,Detrended signal,Envelope,Envelope fit,Normalized envelope
heat_flux,$q''$,577.000000000063,206.21072803149582,237.54986107311314,-31.339133041617316,31.07765524992125,32.087687243472985,1.948841097354371
heat_flux,$q''$,577.100000000063,206.2107280308814,237.50003319596533,-31.28930516508393,31.026981726346627,32.09350507504034,1.9456634237333783
heat_flux,$q''$,577.200000000063,205.23520053543237,237.47562638680705,-32.24042585137468,30.98450388260442,32.0993229066077,1.9429996909985217
heat_flux,$q''$,577.300000000063,205.23520053543237,237.46037542384775,-32.22517488841538,30.941691534553275,32.105140738175066,1.9403149819146042
heat_flux,$q''$,577.4000000000631,205.23520053543237,237.44465402830343,-32.20945349287106,30.90694164958211,32.11095856974242,1.9381358598600111
heat_flux,$q''$,577.5000000000631,205.2352005357143,237.42846186681905,-32.193261331104736,30.879672684131258,32.116776401309785,1.9364258569616075
heat_flux,$q''$,577.6000000000631,205.68204349606333,237.46533899336043,-31.783295497297104,30.85541256789403,32.12259423287715,1.934904535254114
heat_flux,$q''$,577.7000000000631,205.68204349606333,237.5154542599437,-31.83341076388038,30.83575409490562,32.128412064444504,1.9336717768699003
heat_flux,$q''$,577.8000000000632,205.68204349606333,237.56563594118805,-31.88359244512472,30.818669509861902,32.13422989601187,1.9326004237965526
heat_flux,$q''$,577.9000000000632,205.68204349665365,237.61588605379887,-31.933842557145226,30.816989512654903,32.14004772757923,1.9324950732617676
heat_flux,$q''$,578.0000000000632,206.61594799999938,237.69552930224256,-31.079581302243184,30.81458665481254,32.145865559146586,1.9323443930358422
heat_flux,$q''$,578.1000000000632,206.61594799999938,237.78751385693974,-31.17156585694036,30.810711572749707,32.15168339071395,1.9321013914606286
heat_flux,$q''$,578.2000000000633,206.61594799999938,237.87980399822965,-31.26385599823027,30.806077654402284,32.15750122228131,1.9318108042060684
heat_flux,$q''$,578.3000000000633,206.6159480015104,237.97240319982137,-31.356455198310982,30.812646756166092,32.16331905384867,1.9322227444051299
heat_flux,$q''$,578.4000000000633,209.00212299212598,238.07402312271182,-29.071900130585846,30.820104372492555,32.16913688541603,1.932690402247024
heat_flux,$q''$,578.5000000000633,209.00212299212598,238.18728409999034,-29.18516110786436,30.829987054803425,32.17495471698339,1.9333101329598026
heat_flux,$q''$,578.6000000000633,209.00212299212598,238.3008304982948,-29.298707506168824,30.837580683578736,32.18077254855075,1.9337863199731526
heat_flux,$q''$,578.7000000000634,209.0021229936577,238.41466649824616,-29.412543504588456,30.859851610005094,32.18659038011811,1.9351829020623355
heat_flux,$q''$,578.8000000000634,211.42101300787405,238.52944774453238,-27.108434736658324,30.8892259246127,32.192408211685475,1.9370249287871175
heat_flux,$q''$,578.9000000000634,211.42101300787405,238.65413009477325,-27.2331170868992,30.909967135792886,32.19822604325283,1.938325584336315
heat_flux,$q''$,579.0000000000634,211.42101300787405,238.778994982849,-27.35798197497496,30.92812510825569,32.204043874820194,1.939464248199324
heat_flux,$q''$,579.1000000000635,211.42101300938145,238.90404695483534,-27.483033945453883,30.94968880211383,32.20986170638756,1.9408164806140142
heat_flux,$q''$,579.2000000000635,213.79721360629867,239.0294713051123,-25.23225769881364,30.98031592423959,32.21567953795491,1.9427370693396557
heat_flux,$q''$,579.3000000000635,213.79721360629867,239.1625551794625,-25.365341573163818,31.004417343614445,32.221497369522275,1.9442484393643429
heat_flux,$q''$,579.4000000000635,213.79721360629867,239.29574243417832,-25.498528827879653,31.025787595698606,32.22731520108964,1.9455885412860456
heat_flux,$q''$,579.5000000000636,213.7972136107981,239.4290378880439,-25.631824277245784,31.04670484346582,32.233133032656994,1.9469002358706105
heat_flux,$q''$,579.6000000000636,220.87728148031468,239.55980716409806,-18.682525683783382,31.077464713586114,32.23895086422436,1.9488291490578387
heat_flux,$q''$,579.7000000000636,220.87728148031468,239.69466870729218,-18.8173872269775,31.105006549169026,32.24476869579172,1.9505562633027493
heat_flux,$q''$,579.8000000000636,220.87728148031468,239.82956420838403,-18.95228272806935,31.13058010222321,32.250586527359076,1.9521599489990018
heat_flux,$q''$,579.9000000000636,220.8772814922581,239.96449853631802,-19.087217044059912,31.152143029347354,32.25640435892644,1.953512133332757
heat_flux,$q''$,580.0000000000637,239.63720233070828,240.09509127887884,-0.457888948170563,31.180024237849658,32.2622221904938,1.9552605292312324
heat_flux,$q''$,580.1000000000637,239.63720233070828,240.2280297042428,-0.5908273735345233,31.208830417938444,32.26804002206116,1.9570669289471492
heat_flux,$q''$,580.2000000000637,239.63720233070828,240.3609317609103,-0.7237294302020132,31.23699765952573,32.27385785362852,1.9588332616245334
heat_flux,$q''$,580.3000000000637,239.63720234506968,240.4938022474285,-0.8565999023588233,31.260577206339555,32.27967568519588,1.960311905670174
heat_flux,$q''$,580.4000000000638,262.15488148031454,240.62113067539093,21.533750804923613,31.287491010323386,32.28549351676324,1.9619996368348334
heat_flux,$q''$,580.5000000000638,262.15488148031454,240.74996092996767,21.404920550346873,31.31530559592059,32.2913113483306,1.9637438548938149
heat_flux,$q''$,580.6000000000638,262.15488148031454,240.8786793191695,21.27620216114505,31.34148194360989,32.297129179897965,1.9653853410917053
heat_flux,$q''$,580.7000000000638,262.15488148748307,241.0072905042699,21.147590983213178,31.36437681147321,32.30294701146532,1.9668210497721614
heat_flux,$q''$,580.8000000000638,273.39464809448845,241.13015639740829,32.26449169708016,31.38927166938656,32.308764843032684,1.9683821753404895
heat_flux,$q''$,580.9000000000639,273.39464809448845,241.25437087058262,32.14027722390583,31.41791159625794,32.31458267460005,1.9701781495239765
heat_flux,$q''$,581.0000000000639,273.39464809448845,241.37839674897162,32.01625134551682,31.445445735865828,32.3204005061674,1.9719047811638677
heat_flux,$q''$,581.1000000000639,273.3946480970615,241.50223854938451,31.892409547677005,31.471881440127127,32.326218337734765,1.9735625312897256
heat_flux,$q''$,581.2000000000639,277.42185700787337,241.62011123580442,35.801745772068955,31.49497930261396,32.33203616930213,1.975010969510479
heat_flux,$q''$,581.300000000064,277.42185700787337,241.73437801566143,35.687478992211936,31.524695964912564,32.337854000869484,1.9768744644330525
heat_flux,$q''$,581.400000000064,277.42185700787337,241.84844212013115,35.57341488774222,31.554132610066947,32.34367183243685,1.9787203998288783
heat_flux,$q''$,581.500000000064,277.42185700790515,241.96230774234556,35.45954926555959,31.586028954766306,32.34948966400421,1.9807205799230843
heat_flux,$q''$,581.600000000064,277.47151445669306,242.07103679422298,35.40047766247008,31.60931188005538,32.355307495571566,1.9821806232019314
heat_flux,$q''$,581.700000000064,277.47151445669306,242.17391758063297,35.297596876060084,31.639638356927247,32.36112532713893,1.9840823588377308
heat_flux,$q''$,581.8000000000641,277.47151445669306,242.2766215102762,35.19489294641687,31.668963216854348,32.36694315870629,1.9859212843210245
heat_flux,$q''$,581.9000000000641,277.47151445558444,242.37915240254156,35.092362053042876,31.70377177164747,32.37276099027365,1.988104085487162
heat_flux,$q''$,582.0000000000641,275.74256296063027,242.47747702657057,33.2650859340597,31.729004473484192,32.37857882184101,1.9896863968276168
heat_flux,$q''$,582.1000000000641,275.74256296063027,242.56200507301827,33.180557887612,31.7645998647052,32.38439665340837,1.9919185395272525
heat_flux,$q''$,582.2000000000642,275.74256296063027,242.6464993754892,33.09606358514105,31.80038945113676,32.39021448497573,1.9941628599669456
heat_flux,$q''$,582.3000000000642,275.74256295881855,242.7309631264654,33.01159983235314,31.847819377943505,32.39603231654309,1.9971371316699478
heat_flux,$q''$,582.4000000000642,272.9220025826769,242.8104935649623,30.11150901771461,31.882667255629073,32.401850148110455,1.9993223987257496
heat_flux,$q''$,582.5000000000642,272.9220025826769,242.84490557813123,30.077097004545664,31.929298062207575,32.40766797967781,2.002246558593415
heat_flux,$q''$,582.6000000000643,272.9220025826769,242.87983337331022,30.042169209366676,31.975220422456093,32.413485811245174,2.0051262926730975
heat_flux,$q''$,582.7000000000643,272.9220025807502,242.9152783627022,30.006724218047992,32.04240461349698,32.41930364281254,2.0093393297101603
heat_flux,$q''$,582.8000000000643,269.9224664251962,242.9473121259133,26.975154299282906,32.091713403957876,32.42512147437989,2.0124314226154407
heat_flux,$q''$,582.9000000000643,269.9224664251962,242.9310971747244,26.99136925047179,32.15502371299248,32.430939305947255,2.0164015333313436
heat_flux,$q''$,583.0000000000643,269.9224664251962,242.91600268776006,27.00646373743615,32.2175000802414,32.43675713751462,2.020319348595364
heat_flux,$q''$,583.1000000000644,269.9224664233097,242.90202819969417,27.020438223615514,32.321279150955505,32.442574969081974,2.0268272050094476
heat_flux,$q''$,583.2000000000644,266.9906829921254,242.88411061095476,24.10657238117065,32.39859587762362,32.44839280064934,2.0316756407499184
heat_flux,$q''$,583.3000000000644,266.9906829921254,242.84797454675692,24.1427084453685,32.47969549020952,32.4542106322167,2.0367612965600466
heat_flux,$q''$,583.4000000000644,266.9906829921254,242.8131473891321,24.177535602993316,32.56244606342555,32.460028463784056,2.0419504820573477
heat_flux,$q''$,583.5000000000645,266.99068299019257,242.77962780649875,24.211055183693816,32.716241888441886,32.46584629535142,2.0515948269084325
heat_flux,$q''$,583.6000000000645,263.9921793070864,242.74339608517084,21.248783221915573,32.85783655102776,32.47166412691878,2.060474052042834
heat_flux,$q''$,583.7000000000645,263.9921793070864,242.70072480842856,21.291454498657856,32.94431243244403,32.47748195848614,2.065896846982758
