DeltaTmax_K,H_median,H_lower_95,H_upper_95,n_successful_bootstrap,seed
111.18279569892474,0.6202322561777562,0.6015956961959577,0.6464635177374566,2000,20260802
111.97132616487455,0.6161249794969549,0.5973034385098814,0.643103267288789,2000,20260802
112.75985663082437,0.6118429884645555,0.5933288860651523,0.6392996967074297,2000,20260802
113.54838709677419,0.6076718535540917,0.5896295362410701,0.635777316629298,2000,20260802
114.33691756272401,0.6034243501669384,0.5856330712351745,0.6321426581550558,2000,20260802
115.12544802867383,0.5992878735345324,0.58157060938988,0.6287625756574708,2000,20260802
115.91397849462366,0.5951174169899445,0.5778737816181326,0.6252821839466127,2000,20260802
116.70250896057348,0.590878726712148,0.574015999723226,0.621945645953919,2000,20260802
117.4910394265233,0.5867205247200464,0.569951224041405,0.6187751368754522,2000,20260802
118.27956989247312,0.5826166154398642,0.5655950105740369,0.6156083160359492,2000,20260802
119.06810035842294,0.5784963903034954,0.5615055386797076,0.6123349695564,2000,20260802
119.85663082437276,0.5743804913350306,0.5575806153574266,0.6085239563560677,2000,20260802
120.64516129032258,0.5703253069726002,0.5532761737338019,0.6051907561236027,2000,20260802
121.4336917562724,0.5662041210649473,0.5491091029811385,0.6018611514266776,2000,20260802
122.22222222222223,0.5619897959415499,0.5448149487588076,0.598667649801569,2000,20260802
123.01075268817205,0.5580198185447593,0.5404743963378059,0.595488022054761,2000,20260802
123.79928315412187,0.5539550022641403,0.5361278899557166,0.5923130102041299,2000,20260802
124.58781362007169,0.5498950794837167,0.5317804589999717,0.5891624072014339,2000,20260802
125.3763440860215,0.5458826966839962,0.5272949585103108,0.5860512095106468,2000,20260802
126.16487455197132,0.5418876633633034,0.5230031506906586,0.5829451931012604,2000,20260802
126.95340501792114,0.537968322913948,0.51886396858998,0.5798444795956521,2000,20260802
127.74193548387098,0.5339646792049018,0.5145671234460293,0.57674918893238,2000,20260802
128.53046594982078,0.5299358339263209,0.5101859998304397,0.5736564389921668,2000,20260802
129.3189964157706,0.5260176205470879,0.5056357877565046,0.5705677735055343,2000,20260802
130.10752688172042,0.5220378929879521,0.5011496525435085,0.5674848683352925,2000,20260802
130.89605734767025,0.5180385891635303,0.4969617866061255,0.5642592412559891,2000,20260802
131.68458781362008,0.5140183028675009,0.4924163094868802,0.5609418996662279,2000,20260802
132.4731182795699,0.5099749199299681,0.48782971506891665,0.5577214351684078,2000,20260802
133.26164874551972,0.506034052801158,0.4833688088042205,0.5546139011687957,2000,20260802
134.05017921146953,0.5020802340958694,0.47884410820787177,0.5515078919281472,2000,20260802
134.83870967741936,0.4981139539647465,0.4742766367546163,0.5484078898415639,2000,20260802
135.62724014336916,0.49416187660070815,0.46967458246833127,0.545314374399283,2000,20260802
136.415770609319,0.4902343026479378,0.46511792578502226,0.542227457652277,2000,20260802
137.20430107526883,0.48631319854195754,0.4607766744431349,0.5389919072149945,2000,20260802
137.99283154121864,0.4824802215007887,0.45617157218041554,0.5355912361151857,2000,20260802
138.78136200716847,0.4786451065836401,0.4517225321312228,0.5325550854769897,2000,20260802
139.56989247311827,0.47472251614509003,0.4473295867343323,0.5294289618406737,2000,20260802
140.3584229390681,0.4708727343105226,0.4427261604245159,0.5262355148517973,2000,20260802
141.1469534050179,0.46689000411431447,0.43839064572512787,0.5230492054458747,2000,20260802
141.93548387096774,0.46303412819754575,0.43390491359517697,0.5198701592524908,2000,20260802
